"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.41995,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.855,0.5,0.855,0.5
0.42018,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8595,0.5,0.8595,0.5
0.42042,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.864,0.5,0.864,0.5
0.42065,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8685,0.5,0.8685,0.5
0.42089,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.873,0.5,0.873,0.5
0.42113,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8775,0.5,0.8775,0.5
0.42136,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.882,0.5,0.882,0.5
0.4216,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8865,0.5,0.8865,0.5
0.42183,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.891,0.5,0.891,0.5
0.42207,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8955,0.5,0.8955,0.5
0.4223,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.9,0.5,0.9,0.5
0.42255,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9045,0.5,0.9045,0.5
0.4228,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.909,0.5,0.909,0.5
0.42305,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9135,0.5,0.9135,0.5
0.4233,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.918,0.5,0.918,0.5
0.42355,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9225,0.5,0.9225,0.5
0.4238,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.927,0.5,0.927,0.5
0.42405,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9315,0.5,0.9315,0.5
0.4243,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.936,0.5,0.936,0.5
0.42455,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9405,0.5,0.9405,0.5
0.4248,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.945,0.5,0.945,0.5
0.42505,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9495,0.5,0.9495,0.5
0.4253,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.954,0.5,0.954,0.5
0.42555,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9585,0.5,0.9585,0.5
0.4258,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.963,0.5,0.963,0.5
0.42605,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9675,0.5,0.9675,0.5
0.4263,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.972,0.5,0.972,0.5
0.42655,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9765,0.5,0.9765,0.5
0.4268,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.981,0.5,0.981,0.5
0.42705,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9855,0.5,0.9855,0.5
0.4273,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.99,0.5,0.99,0.5
0.42755,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.9945,0.5,0.9945,0.5
0.4278,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,0.999,0.5,0.999,0.5
0.42805,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0035,0.5,1.0035,0.5
0.4283,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.008,0.5,1.008,0.5
0.42855,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0125,0.5,1.0125,0.5
0.4288,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.017,0.5,1.017,0.5
0.42905,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0215,0.5,1.0215,0.5
0.4293,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.026,0.5,1.026,0.5
0.42954,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0305,0.5,1.0305,0.5
0.42979,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.035,0.5,1.035,0.5
0.43004,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0395,0.5,1.0395,0.5
0.43029,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.044,0.5,1.044,0.5
0.43054,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0485,0.5,1.0485,0.5
0.43079,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.053,0.5,1.053,0.5
0.43104,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0575,0.5,1.0575,0.5
0.43129,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.062,0.5,1.062,0.5
0.43154,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0665,0.5,1.0665,0.5
0.43179,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.071,0.5,1.071,0.5
0.43204,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0755,0.5,1.0755,0.5
0.43229,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.08,0.5,1.08,0.5
0.43254,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0845,0.5,1.0845,0.5
0.43279,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.089,0.5,1.089,0.5
0.43304,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.0935,0.5,1.0935,0.5
0.43329,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.098,0.5,1.098,0.5
0.43354,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.1025,0.5,1.1025,0.5
0.43379,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.107,0.5,1.107,0.5
0.43404,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.1115,0.5,1.1115,0.5
0.43429,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.116,0.5,1.116,0.5
0.43454,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.1205,0.5,1.1205,0.5
0.43479,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.125,0.5,1.125,0.5
0.43504,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.1295,0.5,1.1295,0.5
0.43529,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.134,0.5,1.134,0.5
0.43554,28,0.079325,1,1,7.6556e-06,8.2938e-06,0,1,1.1385,0.5,1.1385,0.5
