"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-45.697,0.02,0.001047,1,0,0,0,-1,1,0.04224,0.125,0.075,0.21376
-45.727,0.02,0.001047,1,0,0,0,-1,1,0.042496,0.125,0.075,0.2135
-45.757,0.02,0.001047,1,0,0,0,-1,1,0.042752,0.125,0.075,0.21325
-45.787,0.02,0.001047,1,0,0,0,-1,1,0.043008,0.125,0.075,0.21299
-45.818,0.02,0.001047,1,0,0,0,-1,1,0.043264,0.125,0.075,0.21274
-45.848,0.02,0.001047,1,0,0,0,-1,1,0.04352,0.125,0.075,0.21248
-45.878,0.02,0.001047,1,0,0,0,-1,1,0.043776,0.125,0.075,0.21222
-45.908,0.02,0.001047,1,0,0,0,-1,1,0.044032,0.125,0.075,0.21197
-45.939,0.02,0.001047,1,0,0,0,-1,1,0.044288,0.125,0.075,0.21171
-45.969,0.02,0.001047,1,0,0,0,-1,1,0.044544,0.125,0.075,0.21146
-45.999,0.02,0.001047,1,0,0,0,-1,1,0.0448,0.125,0.075,0.2112
-46.029,0.02,0.001047,1,0,0,0,-1,1,0.045056,0.125,0.075,0.21094
-46.06,0.02,0.001047,1,0,0,0,-1,1,0.045312,0.125,0.075,0.21069
-46.09,0.02,0.001047,1,0,0,0,-1,1,0.045568,0.125,0.075,0.21043
-46.12,0.02,0.001047,1,0,0,0,-1,1,0.045824,0.125,0.075,0.21018
-46.151,0.02,0.001047,1,0,0,0,-1,1,0.04608,0.125,0.075,0.20992
-46.181,0.02,0.001047,1,0,0,0,-1,1,0.046336,0.125,0.075,0.20966
-46.211,0.02,0.001047,1,0,0,0,-1,1,0.046592,0.125,0.075,0.20941
-46.241,0.02,0.001047,1,0,0,0,-1,1,0.046848,0.125,0.075,0.20915
-46.272,0.02,0.001047,1,0,0,0,-1,1,0.047104,0.125,0.075,0.2089
-46.302,0.02,0.001047,1,0,0,0,-1,1,0.04736,0.125,0.075,0.20864
-46.332,0.02,0.001047,1,0,0,0,-1,1,0.047616,0.125,0.075,0.20838
-46.362,0.02,0.001047,1,0,0,0,-1,1,0.047872,0.125,0.075,0.20813
-46.393,0.02,0.001047,1,0,0,0,-1,1,0.048128,0.125,0.075,0.20787
-46.423,0.02,0.001047,1,0,0,0,-1,1,0.048384,0.125,0.075,0.20762
-46.453,0.02,0.001047,1,0,0,0,-1,1,0.04864,0.125,0.075,0.20736
-46.483,0.02,0.001047,1,0,0,0,-1,1,0.048896,0.125,0.075,0.2071
-46.514,0.02,0.001047,1,0,0,0,-1,1,0.049152,0.125,0.075,0.20685
-46.544,0.02,0.001047,1,0,0,0,-1,1,0.049408,0.125,0.075,0.20659
-46.574,0.02,0.001047,1,0,0,0,-1,1,0.049664,0.125,0.075,0.20634
-46.605,0.02,0.001047,1,0,0,0,-1,1,0.04992,0.125,0.075,0.20608
-46.635,0.02,0.001047,1,0,0,0,-1,1,0.050176,0.125,0.075,0.20582
-46.665,0.02,0.001047,1,0,0,0,-1,1,0.050432,0.125,0.075,0.20557
-46.695,0.02,0.001047,1,0,0,0,-1,1,0.050688,0.125,0.075,0.20531
-46.726,0.02,0.001047,1,0,0,0,-1,1,0.050944,0.125,0.075,0.20506
-46.756,0.02,0.001047,1,0,0,0,-1,1,0.0512,0.125,0.075,0.2048
-46.745,0.02,0.001047,1,0,0,0,-1,1,0.051456,0.125,0.075,0.20454
-46.734,0.02,0.001047,1,0,0,0,-1,1,0.051712,0.125,0.075,0.20429
-46.723,0.02,0.001047,1,0,0,0,-1,1,0.051968,0.125,0.075,0.20403
-46.712,0.02,0.001047,1,0,0,0,-1,1,0.052224,0.125,0.075,0.20378
-46.7,0.02,0.001047,1,0,0,0,-1,1,0.05248,0.125,0.075,0.20352
-46.689,0.02,0.001047,1,0,0,0,-1,1,0.052736,0.125,0.075,0.20326
-46.678,0.02,0.001047,1,0,0,0,-1,1,0.052992,0.125,0.075,0.20301
-46.667,0.02,0.001047,1,0,0,0,-1,1,0.053248,0.125,0.075,0.20275
-46.656,0.02,0.001047,1,0,0,0,-1,1,0.053504,0.125,0.075,0.2025
-46.645,0.02,0.001047,1,0,0,0,-1,1,0.05376,0.125,0.075,0.20224
-46.634,0.02,0.001047,1,0,0,0,-1,1,0.054016,0.125,0.075,0.20198
-46.623,0.02,0.001047,1,0,0,0,-1,1,0.054272,0.125,0.075,0.20173
-46.612,0.02,0.001047,1,0,0,0,-1,1,0.054528,0.125,0.075,0.20147
-46.601,0.02,0.001047,1,0,0,0,-1,1,0.054784,0.125,0.075,0.20122
-46.589,0.02,0.001047,1,0,0,0,-1,1,0.05504,0.125,0.075,0.20096
-46.578,0.02,0.001047,1,0,0,0,-1,1,0.055296,0.125,0.075,0.2007
-46.567,0.02,0.001047,1,0,0,0,-1,1,0.055552,0.125,0.075,0.20045
-46.556,0.02,0.001047,1,0,0,0,-1,1,0.055808,0.125,0.075,0.20019
-46.545,0.02,0.001047,1,0,0,0,-1,1,0.056064,0.125,0.075,0.19994
-46.534,0.02,0.001047,1,0,0,0,-1,1,0.05632,0.125,0.075,0.19968
-46.523,0.02,0.001047,1,0,0,0,-1,1,0.056576,0.125,0.075,0.19942
-46.512,0.02,0.001047,1,0,0,0,-1,1,0.056832,0.125,0.075,0.19917
-46.501,0.02,0.001047,1,0,0,0,-1,1,0.057088,0.125,0.075,0.19891
-46.49,0.02,0.001047,1,0,0,0,-1,1,0.057344,0.125,0.075,0.19866
-46.479,0.02,0.001047,1,0,0,0,-1,1,0.0576,0.125,0.075,0.1984
-46.467,0.02,0.001047,1,0,0,0,-1,1,0.057856,0.125,0.075,0.19814
-46.456,0.02,0.001047,1,0,0,0,-1,1,0.058112,0.125,0.075,0.19789
-46.445,0.02,0.001047,1,0,0,0,-1,1,0.058368,0.125,0.075,0.19763
-46.434,0.02,0.001047,1,0,0,0,-1,1,0.058624,0.125,0.075,0.19738
-46.423,0.02,0.001047,1,0,0,0,-1,1,0.05888,0.125,0.075,0.19712
-46.412,0.02,0.001047,1,0,0,0,-1,1,0.059136,0.125,0.075,0.19686
-46.401,0.02,0.001047,1,0,0,0,-1,1,0.059392,0.125,0.075,0.19661
-46.39,0.02,0.001047,1,0,0,0,-1,1,0.059648,0.125,0.075,0.19635
-46.379,0.02,0.001047,1,0,0,0,-1,1,0.059904,0.125,0.075,0.1961
-46.368,0.02,0.001047,1,0,0,0,-1,1,0.06016,0.125,0.075,0.19584
-46.357,0.02,0.001047,1,0,0,0,-1,1,0.060416,0.125,0.075,0.19558
-46.345,0.02,0.001047,1,0,0,0,-1,1,0.060672,0.125,0.075,0.19533
-46.334,0.02,0.001047,1,0,0,0,-1,1,0.060928,0.125,0.075,0.19507
-46.323,0.02,0.001047,1,0,0,0,-1,1,0.061184,0.125,0.075,0.19482
-46.312,0.02,0.001047,1,0,0,0,-1,1,0.06144,0.125,0.075,0.19456
-46.273,0.02,0.001047,1,0,0,0,-1,1,0.061696,0.125,0.075,0.1943
-46.234,0.02,0.001047,1,0,0,0,-1,1,0.061952,0.125,0.075,0.19405
-46.194,0.02,0.001047,1,0,0,0,-1,1,0.062208,0.125,0.075,0.19379
-46.155,0.02,0.001047,1,0,0,0,-1,1,0.062464,0.125,0.075,0.19354
-46.116,0.02,0.001047,1,0,0,0,-1,1,0.06272,0.125,0.075,0.19328
-46.076,0.02,0.001047,1,0,0,0,-1,1,0.062976,0.125,0.075,0.19302
-46.037,0.02,0.001047,1,0,0,0,-1,1,0.063232,0.125,0.075,0.19277
-45.998,0.02,0.001047,1,0,0,0,-1,1,0.063488,0.125,0.075,0.19251
-45.958,0.02,0.001047,1,0,0,0,-1,1,0.063744,0.125,0.075,0.19226
-45.919,0.02,0.001047,1,0,0,0,-1,1,0.064,0.125,0.075,0.192
-45.88,0.02,0.001047,1,0,0,0,-1,1,0.064256,0.125,0.075,0.19174
-45.84,0.02,0.001047,1,0,0,0,-1,1,0.064512,0.125,0.075,0.19149
-45.801,0.02,0.001047,1,0,0,0,-1,1,0.064768,0.125,0.075,0.19123
-45.762,0.02,0.001047,1,0,0,0,-1,1,0.065024,0.125,0.075,0.19098
-45.722,0.02,0.001047,1,0,0,0,-1,1,0.06528,0.125,0.075,0.19072
-45.683,0.02,0.001047,1,0,0,0,-1,1,0.065536,0.125,0.075,0.19046
