"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
78.339,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067328,0.125,0.075,0.18867
78.445,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067584,0.125,0.075,0.18842
78.55,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06784,0.125,0.075,0.18816
78.656,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068096,0.125,0.075,0.1879
78.762,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068352,0.125,0.075,0.18765
78.867,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068608,0.125,0.075,0.18739
78.973,0.021678,3.6442e-05,1,0,0,0,-1,1,0.068864,0.125,0.075,0.18714
79.079,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06912,0.125,0.075,0.18688
79.184,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069376,0.125,0.075,0.18662
79.29,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069632,0.125,0.075,0.18637
79.396,0.021678,3.6442e-05,1,0,0,0,-1,1,0.069888,0.125,0.075,0.18611
79.501,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070144,0.125,0.075,0.18586
79.607,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0704,0.125,0.075,0.1856
79.713,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070656,0.125,0.075,0.18534
79.818,0.021678,3.6442e-05,1,0,0,0,-1,1,0.070912,0.125,0.075,0.18509
79.924,0.021678,3.6442e-05,1,0,0,0,-1,1,0.071168,0.125,0.075,0.18483
80.029,0.021678,3.6442e-05,1,0,0,0,-1,1,0.071424,0.125,0.075,0.18458
80.135,0.021678,3.6442e-05,1,0,0,0,-1,1,0.07168,0.125,0.075,0.18432
80.224,0.021678,3.6442e-05,1,0,0,0,-1,1,0.071936,0.125,0.075,0.18406
80.312,0.021678,3.6442e-05,1,0,0,0,-1,1,0.072192,0.125,0.075,0.18381
