"Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.021678,3.6442e-05,1,0,99.945,0,0,-1,1,0.21581,0.125,0.075,0.040192
0.021678,3.6442e-05,1,0,99.946,0,0,-1,1,0.21606,0.125,0.075,0.039936
0.021678,3.6442e-05,1,0,99.946,0,0,-1,1,0.21632,0.125,0.075,0.03968
0.021678,3.6442e-05,1,0,99.947,0,0,-1,1,0.21658,0.125,0.075,0.039424
0.021678,3.6442e-05,1,0,99.947,0,0,-1,1,0.21683,0.125,0.075,0.039168
0.021678,3.6442e-05,1,0,99.947,0,0,-1,1,0.21709,0.125,0.075,0.038912
0.021678,3.6442e-05,1,0,99.948,0,0,-1,1,0.21734,0.125,0.075,0.038656
0.021678,3.6442e-05,1,0,99.948,0,0,-1,1,0.2176,0.125,0.075,0.0384
0.021678,3.6442e-05,1,0,99.949,0,0,-1,1,0.21786,0.125,0.075,0.038144
0.021678,3.6442e-05,1,0,99.949,0,0,-1,1,0.21811,0.125,0.075,0.037888
0.021678,3.6442e-05,1,0,99.949,0,0,-1,1,0.21837,0.125,0.075,0.037632
0.021678,3.6442e-05,1,0,99.95,0,0,-1,1,0.21862,0.125,0.075,0.037376
0.021678,3.6442e-05,1,0,99.95,0,0,-1,1,0.21888,0.125,0.075,0.03712
0.021678,3.6442e-05,1,0,99.951,0,0,-1,1,0.21914,0.125,0.075,0.036864
0.021678,3.6442e-05,1,0,99.951,0,0,-1,1,0.21939,0.125,0.075,0.036608
0.021678,3.6442e-05,1,0,99.951,0,0,-1,1,0.21965,0.125,0.075,0.036352
0.021678,3.6442e-05,1,0,99.952,0,0,-1,1,0.2199,0.125,0.075,0.036096
0.021678,3.6442e-05,1,0,99.952,0,0,-1,1,0.22016,0.125,0.075,0.03584
0.021678,3.6442e-05,1,0,99.953,0,0,-1,1,0.22042,0.125,0.075,0.035584
0.021678,3.6442e-05,1,0,99.953,0,0,-1,1,0.22067,0.125,0.075,0.035328
0.021678,3.6442e-05,1,0,99.953,0,0,-1,1,0.22093,0.125,0.075,0.035072
0.021678,3.6442e-05,1,0,99.954,0,0,-1,1,0.22118,0.125,0.075,0.034816
0.021678,3.6442e-05,1,0,99.954,0,0,-1,1,0.22144,0.125,0.075,0.03456
0.021678,3.6442e-05,1,0,99.955,0,0,-1,1,0.2217,0.125,0.075,0.034304
0.021678,3.6442e-05,1,0,99.955,0,0,-1,1,0.22195,0.125,0.075,0.034048
0.021678,3.6442e-05,1,0,99.955,0,0,-1,1,0.22221,0.125,0.075,0.033792
0.021678,3.6442e-05,1,0,99.956,0,0,-1,1,0.22246,0.125,0.075,0.033536
0.021678,3.6442e-05,1,0,99.956,0,0,-1,1,0.22272,0.125,0.075,0.03328
0.021678,3.6442e-05,1,0,99.957,0,0,-1,1,0.22298,0.125,0.075,0.033024
0.021678,3.6442e-05,1,3.2893e-16,99.957,2.5165e-15,0,-1,1,0.22323,0.125,0.075,0.032768
0.021678,3.6442e-05,1,-1.5788e-16,99.957,-1.2079e-15,0,-1,1,0.22349,0.125,0.075,0.032512
0.021678,3.6442e-05,1,0,99.958,0,0,-1,1,0.22374,0.125,0.075,0.032256
0.021678,3.6442e-05,1,0,99.958,0,0,-1,1,0.224,0.125,0.075,0.032
0.021678,3.6442e-05,1,0,99.958,0,0,-1,1,0.22426,0.125,0.075,0.031744
0.021678,3.6442e-05,1,0,99.959,0,0,-1,1,0.22451,0.125,0.075,0.031488
0.021678,3.6442e-05,1,0,99.959,0,0,-1,1,0.22477,0.125,0.075,0.031232
0.021678,3.6442e-05,1,0,99.96,0,0,-1,1,0.22502,0.125,0.075,0.030976
0.021678,3.6442e-05,1,0,99.96,0,0,-1,1,0.22528,0.125,0.075,0.03072
0.021678,3.6442e-05,1,0,99.96,0,0,-1,1,0.22554,0.125,0.075,0.030464
0.021678,3.6442e-05,1,0,99.961,0,0,-1,1,0.22579,0.125,0.075,0.030208
0.021678,3.6442e-05,1,0,99.961,0,0,-1,1,0.22605,0.125,0.075,0.029952
0.021678,3.6442e-05,1,0,99.961,0,0,-1,1,0.2263,0.125,0.075,0.029696
0.021678,3.6442e-05,1,0,99.961,0,0,-1,1,0.22656,0.125,0.075,0.02944
0.021678,3.6442e-05,1,0,99.962,0,0,-1,1,0.22682,0.125,0.075,0.029184
0.021678,3.6442e-05,1,0,99.962,0,0,-1,1,0.22707,0.125,0.075,0.028928
0.021678,3.6442e-05,1,0,99.962,0,0,-1,1,0.22733,0.125,0.075,0.028672
0.021678,3.6442e-05,1,0,99.962,0,0,-1,1,0.22758,0.125,0.075,0.028416
0.021678,3.6442e-05,1,0,99.963,0,0,-1,1,0.22784,0.125,0.075,0.02816
0.021678,3.6442e-05,1,0,99.963,0,0,-1,1,0.2281,0.125,0.075,0.027904
0.021678,3.6442e-05,1,0,99.963,0,0,-1,1,0.22835,0.125,0.075,0.027648
0.021678,3.6442e-05,1,0,99.963,0,0,-1,1,0.22861,0.125,0.075,0.027392
0.021678,3.6442e-05,1,0,99.964,0,0,-1,1,0.22886,0.125,0.075,0.027136
0.021678,3.6442e-05,1,0,99.964,0,0,-1,1,0.22912,0.125,0.075,0.02688
0.021678,3.6442e-05,1,0,99.964,0,0,-1,1,0.22938,0.125,0.075,0.026624
0.021678,3.6442e-05,1,0,99.964,0,0,-1,1,0.22963,0.125,0.075,0.026368
0.021678,3.6442e-05,1,0,99.965,0,0,-1,1,0.22989,0.125,0.075,0.026112
0.021678,3.6442e-05,1,0,99.965,0,0,-1,1,0.23014,0.125,0.075,0.025856
0.021678,3.6442e-05,1,0,99.965,0,0,-1,1,0.2304,0.125,0.075,0.0256
0.021678,3.6442e-05,1,0,99.965,0,0,-1,1,0.23066,0.125,0.075,0.025344
0.021678,3.6442e-05,1,0,99.966,0,0,-1,1,0.23091,0.125,0.075,0.025088
0.021678,3.6442e-05,1,0,99.966,0,0,-1,1,0.23117,0.125,0.075,0.024832
0.021678,3.6442e-05,1,0,99.966,0,0,-1,1,0.23142,0.125,0.075,0.024576
0.021678,3.6442e-05,1,0,99.966,0,0,-1,1,0.23168,0.125,0.075,0.02432
0.021678,3.6442e-05,1,0,99.967,0,0,-1,1,0.23194,0.125,0.075,0.024064
0.021678,3.6442e-05,1,0,99.967,0,0,-1,1,0.23219,0.125,0.075,0.023808
0.021678,3.6442e-05,1,0,99.967,0,0,-1,1,0.23245,0.125,0.075,0.023552
0.021678,3.6442e-05,1,0,99.968,0,0,-1,1,0.2327,0.125,0.075,0.023296
0.021678,3.6442e-05,1,0,99.968,0,0,-1,1,0.23296,0.125,0.075,0.02304
0.021678,3.6442e-05,1,1.6446e-16,99.968,1.2582e-15,0,-1,1,0.23322,0.125,0.075,0.022784
0.021678,3.6442e-05,1,-3.2893e-16,99.968,-2.5165e-15,0,-1,1,0.23347,0.125,0.075,0.022528
0.021678,3.6442e-05,1,1.6446e-16,99.969,1.2582e-15,0,-1,1,0.23373,0.125,0.075,0.022272
0.021678,3.6442e-05,1,0,99.969,0,0,-1,1,0.23398,0.125,0.075,0.022016
0.021678,3.6442e-05,1,0,99.969,0,0,-1,1,0.23424,0.125,0.075,0.02176
0.021678,3.6442e-05,1,0,99.969,0,0,-1,1,0.2345,0.125,0.075,0.021504
0.021678,3.6442e-05,1,0,99.97,0,0,-1,1,0.23475,0.125,0.075,0.021248
0.021678,3.6442e-05,1,0,99.97,0,0,-1,1,0.23501,0.125,0.075,0.020992
0.021678,3.6442e-05,1,0,99.97,0,0,-1,1,0.23526,0.125,0.075,0.020736
0.021678,3.6442e-05,1,0,99.97,0,0,-1,1,0.23552,0.125,0.075,0.02048
0.021678,3.6442e-05,1,0,99.97,0,0,-1,1,0.23578,0.125,0.075,0.020224
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.23603,0.125,0.075,0.019968
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.23629,0.125,0.075,0.019712
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.23654,0.125,0.075,0.019456
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.2368,0.125,0.075,0.0192
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.23706,0.125,0.075,0.018944
0.021678,3.6442e-05,1,0,99.971,0,0,-1,1,0.23731,0.125,0.075,0.018688
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23757,0.125,0.075,0.018432
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23782,0.125,0.075,0.018176
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23808,0.125,0.075,0.01792
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23834,0.125,0.075,0.017664
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23859,0.125,0.075,0.017408
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.23885,0.125,0.075,0.017152
0.021678,3.6442e-05,1,0,99.972,0,0,-1,1,0.2391,0.125,0.075,0.016896
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.23936,0.125,0.075,0.01664
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.23962,0.125,0.075,0.016384
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.23987,0.125,0.075,0.016128
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.24013,0.125,0.075,0.015872
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.24038,0.125,0.075,0.015616
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.24064,0.125,0.075,0.01536
0.021678,3.6442e-05,1,0,99.973,0,0,-1,1,0.2409,0.125,0.075,0.015104
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24115,0.125,0.075,0.014848
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24141,0.125,0.075,0.014592
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24166,0.125,0.075,0.014336
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24192,0.125,0.075,0.01408
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24218,0.125,0.075,0.013824
0.021678,3.6442e-05,1,0,99.974,0,0,-1,1,0.24243,0.125,0.075,0.013568
0.021678,3.6442e-05,1,0,99.975,0,0,-1,1,0.24269,0.125,0.075,0.013312
0.021678,3.6442e-05,1,0,99.975,0,0,-1,1,0.24294,0.125,0.075,0.013056
0.021678,3.6442e-05,1,0,99.975,0,0,-1,1,0.2432,0.125,0.075,0.0128
0.021678,3.6442e-05,1,1.6446e-16,99.975,1.2582e-15,0,-1,1,0.24346,0.125,0.075,0.012544
0.021678,3.6442e-05,1,-3.2893e-16,99.975,-2.5165e-15,0,-1,1,0.24371,0.125,0.075,0.012288
0.021678,3.6442e-05,1,0,99.975,0,0,-1,1,0.24397,0.125,0.075,0.012032
0.021678,3.6442e-05,1,0,99.975,0,0,-1,1,0.24422,0.125,0.075,0.011776
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24448,0.125,0.075,0.01152
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24474,0.125,0.075,0.011264
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24499,0.125,0.075,0.011008
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24525,0.125,0.075,0.010752
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.2455,0.125,0.075,0.010496
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24576,0.125,0.075,0.01024
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24602,0.125,0.075,0.009984
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24627,0.125,0.075,0.009728
0.021678,3.6442e-05,1,0,99.976,0,0,-1,1,0.24653,0.125,0.075,0.009472
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24678,0.125,0.075,0.009216
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24704,0.125,0.075,0.00896
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.2473,0.125,0.075,0.008704
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24755,0.125,0.075,0.008448
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24781,0.125,0.075,0.008192
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24806,0.125,0.075,0.007936
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24832,0.125,0.075,0.00768
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24858,0.125,0.075,0.007424
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24883,0.125,0.075,0.007168
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24909,0.125,0.075,0.006912
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24934,0.125,0.075,0.006656
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.2496,0.125,0.075,0.0064
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.24986,0.125,0.075,0.006144
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25011,0.125,0.075,0.005888
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25037,0.125,0.075,0.005632
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25062,0.125,0.075,0.005376
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25088,0.125,0.075,0.00512
0.021678,3.6442e-05,1,1.6446e-16,99.977,1.2582e-15,0,-1,1,0.25114,0.125,0.075,0.004864
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25139,0.125,0.075,0.004608
0.021678,3.6442e-05,1,0,99.977,0,0,-1,1,0.25165,0.125,0.075,0.004352
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.2519,0.125,0.075,0.004096
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25216,0.125,0.075,0.00384
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25242,0.125,0.075,0.003584
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25267,0.125,0.075,0.003328
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25293,0.125,0.075,0.003072
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25318,0.125,0.075,0.002816
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25344,0.125,0.075,0.00256
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.2537,0.125,0.075,0.002304
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25395,0.125,0.075,0.002048
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25421,0.125,0.075,0.001792
0.021678,3.6442e-05,1,-3.2893e-16,99.978,-2.5165e-15,0,-1,1,0.25446,0.125,0.075,0.001536
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25472,0.125,0.075,0.00128
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25498,0.125,0.075,0.001024
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25523,0.125,0.075,0.000768
0.021678,3.6442e-05,1,1.6446e-16,99.978,1.2582e-15,0,-1,1,0.25549,0.125,0.075,0.000512
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.25574,0.125,0.075,0.000256
0.021678,3.6442e-05,1,0,99.978,0,0,-1,1,0.256,0.125,0.075,0
