"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
63.528,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045824,0.175,0.025,0.21018
63.656,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04608,0.175,0.025,0.20992
63.784,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046336,0.175,0.025,0.20966
63.913,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046592,0.175,0.025,0.20941
64.041,0.021678,3.6442e-05,1,0,0,0,-1,1,0.046848,0.175,0.025,0.20915
64.169,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047104,0.175,0.025,0.2089
64.298,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04736,0.175,0.025,0.20864
64.426,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047616,0.175,0.025,0.20838
64.555,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047872,0.175,0.025,0.20813
64.683,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048128,0.175,0.025,0.20787
64.811,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048384,0.175,0.025,0.20762
64.94,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04864,0.175,0.025,0.20736
65.068,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048896,0.175,0.025,0.2071
65.197,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049152,0.175,0.025,0.20685
65.325,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049408,0.175,0.025,0.20659
65.453,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049664,0.175,0.025,0.20634
65.582,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04992,0.175,0.025,0.20608
65.71,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050176,0.175,0.025,0.20582
65.839,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050432,0.175,0.025,0.20557
65.967,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050688,0.175,0.025,0.20531
66.095,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050944,0.175,0.025,0.20506
66.224,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0512,0.175,0.025,0.2048
66.337,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051456,0.175,0.025,0.20454
66.45,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051712,0.175,0.025,0.20429
66.564,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051968,0.175,0.025,0.20403
66.677,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052224,0.175,0.025,0.20378
66.79,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05248,0.175,0.025,0.20352
66.904,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052736,0.175,0.025,0.20326
